customer_id,first_name,last_name,email,phone,city,age,registration_date
CUST00846,Piotr,Wójcik,piotr.wójcik845@onet.pl,,Poznań,37,
CUST00847,Katarzyna,Zieliński,katarzyna.zieliński846@onet.pl,NULL,Gdańsk,72,NULL
CUST00848,Piotr,Nowak,piotr.nowak847@gmail.com,48779843504,Kraków,unknown,
CUST00849,Agnieszka,Wójcik,agnieszka.wójcik848@gmail.com,,Warszawa,unknown,NULL
CUST00850,Katarzyna,Wiśniewski,katarzyna.wiśniewski849@example.com,,Łódź,,2020-11-30
CUST00851,Piotr,Zieliński,piotr.zieliński850@wp.pl,NULL,NULL,unknown,NULL
CUST00852,Tomasz,Kowalski,tomasz.kowalski851@onet.pl,,Warszawa,,NULL
CUST00853,Jan,Mazur,jan.mazur852@onet.pl,48722082716,,unknown,
CUST00854,Magdalena,Kaczmarek,magdalena.kaczmarek853@wp.pl,NULL,Kraków,unknown,NULL
CUST00855,Agnieszka,Mazur,agnieszka.mazur854@onet.pl,,Kraków,66,NULL
CUST00856,Anna,Wiśniewski,anna.wiśniewski855@wp.pl,48875508414,Wrocław,unknown,NULL
CUST00857,Tomasz,Kowalski,tomasz.kowalski856@gmail.com,NULL,NULL,,NULL
CUST00858,Piotr,Wójcik,piotr.wójcik857@onet.pl,NULL,Kraków,NULL,05-06-2020
CUST00859,Tomasz,Mazur,tomasz.mazur858@onet.pl,NULL,Kraków,NULL,NULL
CUST00860,Anna,Mazur,anna.mazur859@example.com,NULL,Poznań,unknown,
CUST00861,Katarzyna,Mazur,katarzyna.mazur860@onet.pl,NULL,Kraków,,NULL
CUST00862,Agnieszka,Nowak,agnieszka.nowak861@onet.pl,48799541935,Łódź,88,NULL
CUST00863,Katarzyna,Wiśniewski,katarzyna.wiśniewski862@wp.pl,48766332584,Poznań,unknown,NULL
CUST00864,Jan,Mazur,jan.mazur863@example.com,48800382378,Poznań,unknown,
CUST00865,Jan,Nowak,jan.nowak864@onet.pl,48554163580,Kraków,NULL,NULL
CUST00866,Agnieszka,Wiśniewski,agnieszka.wiśniewski865@gmail.com,NULL,Gdańsk,unknown,
CUST00867,Marek,Wiśniewski,marek.wiśniewski866@wp.pl,,Wrocław,unknown,21-12-2023
CUST00868,Piotr,Kowalski,piotr.kowalski867@example.com,NULL,NULL,43,08-02-2018
CUST00869,Anna,Wiśniewski,anna.wiśniewski868@onet.pl,48531304773,Gdańsk,NULL,2025-09-29
CUST00870,Piotr,Kowalski,piotr.kowalski869@example.com,NULL,Warszawa,NULL,NULL
CUST00871,Katarzyna,Zieliński,katarzyna.zieliński870@onet.pl,,NULL,NULL,
CUST00872,Katarzyna,Mazur,katarzyna.mazur871@wp.pl,,Gdańsk,NULL,NULL
CUST00873,Agnieszka,Zieliński,agnieszka.zieliński872@wp.pl,NULL,Kraków,unknown,2018-07-14
CUST00874,Agnieszka,Mazur,agnieszka.mazur873@example.com,,Kraków,,2021-05-15
CUST00875,Piotr,Wiśniewski,piotr.wiśniewski874@wp.pl,48817065633,Warszawa,,07-09-2016
CUST00876,Agnieszka,Nowak,agnieszka.nowak875@wp.pl,,NULL,38,NULL
CUST00877,Piotr,Kowalski,piotr.kowalski876@onet.pl,48727820836,Warszawa,,
CUST00878,Marek,Kowalski,marek.kowalski877@onet.pl,48780869788,Gdańsk,NULL,NULL
CUST00879,Anna,Wójcik,anna.wójcik878@example.com,,Wrocław,unknown,
CUST00880,Tomasz,Zieliński,tomasz.zieliński879@wp.pl,NULL,Warszawa,NULL,2015-09-04
CUST00881,Agnieszka,Zieliński,agnieszka.zieliński880@example.com,,Warszawa,26,NULL
CUST00882,Katarzyna,Nowak,katarzyna.nowak881@wp.pl,48851954452,NULL,NULL,
CUST00883,Katarzyna,Wójcik,katarzyna.wójcik882@example.com,48569009417,Łódź,,NULL
CUST00884,Katarzyna,Kowalski,katarzyna.kowalski883@wp.pl,NULL,Gdańsk,,2015-05-14
CUST00885,Piotr,Kaczmarek,piotr.kaczmarek884@wp.pl,48706674779,Poznań,unknown,2020-10-22
CUST00886,Jan,Mazur,jan.mazur885@onet.pl,,Łódź,76,2017-09-06
CUST00887,Tomasz,Wójcik,tomasz.wójcik886@gmail.com,48653659214,Poznań,68,
CUST00888,Katarzyna,Kaczmarek,katarzyna.kaczmarek887@onet.pl,NULL,Poznań,90,NULL
CUST00889,Marek,Wójcik,marek.wójcik888@example.com,NULL,,unknown,2024-07-29
CUST00890,Katarzyna,Zieliński,katarzyna.zieliński889@onet.pl,48663611396,Poznań,unknown,NULL
CUST00891,Katarzyna,Wiśniewski,katarzyna.wiśniewski890@onet.pl,48519526820,Gdańsk,NULL,08-10-2021
CUST00892,Agnieszka,Wójcik,agnieszka.wójcik891@gmail.com,NULL,Gdańsk,84,2018-04-19
CUST00893,Piotr,Mazur,piotr.mazur892@wp.pl,,,unknown,2023-04-11
CUST00894,Jan,Mazur,jan.mazur893@gmail.com,48584381268,Kraków,unknown,
CUST00895,Agnieszka,Kowalski,agnieszka.kowalski894@example.com,48773823640,Warszawa,32,2022-09-01
CUST00896,Anna,Wójcik,anna.wójcik895@wp.pl,48873267517,Gdańsk,unknown,NULL
CUST00897,Piotr,Zieliński,piotr.zieliński896@example.com,NULL,Warszawa,NULL,22-09-2017
CUST00898,Agnieszka,Wiśniewski,agnieszka.wiśniewski897@onet.pl,NULL,Wrocław,unknown,
CUST00899,Anna,Kaczmarek,anna.kaczmarek898@example.com,,Warszawa,,2023-02-21
CUST00900,Marek,Mazur,marek.mazur899@wp.pl,NULL,Kraków,,NULL
CUST00901,Tomasz,Wójcik,tomasz.wójcik900@gmail.com,NULL,Łódź,unknown,22-07-2024
CUST00902,Jan,Nowak,jan.nowak901@gmail.com,NULL,Kraków,54,11-12-2021
CUST00903,Jan,Wiśniewski,jan.wiśniewski902@wp.pl,48565415354,Poznań,27,2017-09-28
CUST00904,Tomasz,Kaczmarek,tomasz.kaczmarek903@gmail.com,,Gdańsk,,
CUST00905,Katarzyna,Kowalski,katarzyna.kowalski904@wp.pl,48663239237,Poznań,20,
CUST00906,Piotr,Mazur,piotr.mazur905@onet.pl,,Wrocław,NULL,NULL
CUST00907,Anna,Nowak,anna.nowak906@onet.pl,NULL,Wrocław,unknown,NULL
CUST00908,Agnieszka,Zieliński,agnieszka.zieliński907@example.com,NULL,Kraków,29,2021-11-21
CUST00909,Anna,Zieliński,anna.zieliński908@wp.pl,48695382411,Warszawa,unknown,2023-05-12
CUST00910,Agnieszka,Wójcik,agnieszka.wójcik909@onet.pl,NULL,NULL,NULL,NULL
CUST00911,Jan,Zieliński,jan.zieliński910@example.com,48841578352,Gdańsk,NULL,
CUST00912,Tomasz,Mazur,tomasz.mazur911@wp.pl,,Wrocław,NULL,2019-05-11
CUST00913,Marek,Kaczmarek,marek.kaczmarek912@example.com,,Warszawa,,18-10-2023
CUST00914,Anna,Wójcik,anna.wójcik913@example.com,NULL,Gdańsk,,NULL
CUST00915,Tomasz,Wiśniewski,tomasz.wiśniewski914@gmail.com,48797001929,Warszawa,,
CUST00916,Magdalena,Nowak,magdalena.nowak915@gmail.com,NULL,Kraków,unknown,NULL
CUST00917,Jan,Kaczmarek,jan.kaczmarek916@gmail.com,48596261013,Kraków,28,2022-11-03
CUST00918,Magdalena,Wójcik,magdalena.wójcik917@gmail.com,NULL,Poznań,NULL,NULL
CUST00919,Anna,Kaczmarek,anna.kaczmarek918@onet.pl,NULL,Warszawa,NULL,2022-05-30
CUST00920,Agnieszka,Wiśniewski,agnieszka.wiśniewski919@wp.pl,,Warszawa,85,
CUST00921,Magdalena,Kaczmarek,magdalena.kaczmarek920@wp.pl,NULL,Wrocław,18,NULL
CUST00922,Jan,Zieliński,jan.zieliński921@example.com,,Kraków,unknown,06-07-2018
CUST00923,Tomasz,Kaczmarek,tomasz.kaczmarek922@wp.pl,,NULL,unknown,2023-11-21
CUST00924,Anna,Wiśniewski,anna.wiśniewski923@gmail.com,NULL,Wrocław,37,NULL
CUST00925,Agnieszka,Kowalski,agnieszka.kowalski924@onet.pl,NULL,Kraków,NULL,
CUST00926,Marek,Kaczmarek,marek.kaczmarek925@wp.pl,,Warszawa,unknown,NULL
CUST00927,Anna,Wójcik,anna.wójcik926@gmail.com,48741586124,Poznań,NULL,
CUST00928,Marek,Mazur,marek.mazur927@onet.pl,NULL,Poznań,,
CUST00929,Marek,Wiśniewski,marek.wiśniewski928@wp.pl,,Poznań,NULL,2024-12-12
CUST00930,Piotr,Wójcik,piotr.wójcik929@example.com,,Warszawa,unknown,
CUST00931,Piotr,Mazur,piotr.mazur930@onet.pl,,,85,2015-07-17
CUST00932,Anna,Zieliński,anna.zieliński931@wp.pl,48643850787,Poznań,26,18-12-2016
CUST00933,Magdalena,Nowak,magdalena.nowak932@wp.pl,48598748125,,unknown,
CUST00934,Katarzyna,Kaczmarek,katarzyna.kaczmarek933@onet.pl,NULL,Kraków,unknown,NULL
CUST00935,Anna,Zieliński,anna.zieliński934@onet.pl,48807850447,Gdańsk,NULL,2025-02-21
CUST00936,Piotr,Kowalski,piotr.kowalski935@wp.pl,,,NULL,2015-09-05
CUST00937,Katarzyna,Mazur,katarzyna.mazur936@gmail.com,NULL,NULL,unknown,2017-07-07
CUST00938,Magdalena,Mazur,magdalena.mazur937@example.com,NULL,Wrocław,NULL,NULL
CUST00939,Tomasz,Nowak,tomasz.nowak938@onet.pl,,Warszawa,29,
CUST00940,Katarzyna,Wiśniewski,katarzyna.wiśniewski939@gmail.com,NULL,Poznań,NULL,NULL
CUST00941,Agnieszka,Kowalski,agnieszka.kowalski940@gmail.com,,NULL,unknown,2022-07-20
CUST00942,Jan,Wójcik,jan.wójcik941@wp.pl,,Warszawa,NULL,24-05-2017
CUST00943,Piotr,Wiśniewski,piotr.wiśniewski942@wp.pl,48586764533,Gdańsk,unknown,2022-12-19
CUST00944,Piotr,Wiśniewski,piotr.wiśniewski943@onet.pl,48879555661,Warszawa,68,
CUST00945,Jan,Nowak,jan.nowak944@gmail.com,NULL,Łódź,NULL,2024-08-20
CUST00946,Jan,Kowalski,jan.kowalski945@onet.pl,NULL,Kraków,,20-03-2024
CUST00947,Anna,Kowalski,anna.kowalski946@gmail.com,,Łódź,unknown,08-09-2018
CUST00948,Anna,Kowalski,anna.kowalski947@example.com,48862353546,NULL,unknown,
CUST00949,Piotr,Kaczmarek,piotr.kaczmarek948@example.com,,Warszawa,NULL,
CUST00950,Katarzyna,Kowalski,katarzyna.kowalski949@wp.pl,48671630201,Łódź,45,
CUST00951,Anna,Zieliński,anna.zieliński950@onet.pl,48504947398,Warszawa,53,NULL
CUST00952,Magdalena,Mazur,magdalena.mazur951@example.com,48523837273,Poznań,,NULL
CUST00953,Piotr,Kaczmarek,piotr.kaczmarek952@onet.pl,NULL,NULL,unknown,
CUST00954,Piotr,Zieliński,piotr.zieliński953@example.com,48808797935,NULL,unknown,2021-07-26
CUST00955,Anna,Nowak,anna.nowak954@example.com,NULL,Poznań,NULL,19-06-2022
CUST00956,Magdalena,Nowak,magdalena.nowak955@wp.pl,48796067372,Gdańsk,,
CUST00957,Katarzyna,Mazur,katarzyna.mazur956@example.com,,Warszawa,,2018-12-30
CUST00958,Katarzyna,Zieliński,katarzyna.zieliński957@gmail.com,48856849473,Gdańsk,,
CUST00959,Jan,Nowak,jan.nowak958@onet.pl,48510141974,Łódź,49,NULL
CUST00960,Tomasz,Zieliński,tomasz.zieliński959@gmail.com,48722963629,Warszawa,unknown,NULL
CUST00961,Agnieszka,Kaczmarek,agnieszka.kaczmarek960@wp.pl,48891259098,Łódź,NULL,2020-08-24
CUST00962,Jan,Wiśniewski,jan.wiśniewski961@gmail.com,NULL,Łódź,unknown,
CUST00963,Marek,Mazur,marek.mazur962@onet.pl,48731231379,Gdańsk,NULL,19-08-2022
CUST00964,Anna,Kaczmarek,anna.kaczmarek963@gmail.com,NULL,Wrocław,NULL,01-11-2020
CUST00965,Jan,Kowalski,jan.kowalski964@example.com,48716054048,Kraków,72,27-10-2019
CUST00966,Katarzyna,Wiśniewski,katarzyna.wiśniewski965@example.com,NULL,Gdańsk,,18-12-2018
CUST00967,Piotr,Kaczmarek,piotr.kaczmarek966@wp.pl,,Wrocław,unknown,03-07-2019
CUST00968,Agnieszka,Wiśniewski,agnieszka.wiśniewski967@example.com,NULL,NULL,unknown,2018-02-04
CUST00969,Magdalena,Kowalski,magdalena.kowalski968@example.com,48804646746,Łódź,unknown,
CUST00970,Agnieszka,Nowak,agnieszka.nowak969@example.com,NULL,Gdańsk,NULL,
CUST00971,Magdalena,Kaczmarek,magdalena.kaczmarek970@gmail.com,,Wrocław,NULL,06-11-2018
CUST00972,Katarzyna,Wiśniewski,katarzyna.wiśniewski971@onet.pl,NULL,Poznań,,NULL
CUST00973,Tomasz,Mazur,tomasz.mazur972@wp.pl,,Poznań,NULL,14-07-2021
CUST00974,Anna,Wójcik,anna.wójcik973@gmail.com,NULL,Łódź,20,2024-05-18
CUST00975,Piotr,Kowalski,piotr.kowalski974@gmail.com,48853116995,Wrocław,NULL,16-12-2020
CUST00976,Jan,Mazur,jan.mazur975@gmail.com,NULL,Warszawa,NULL,2017-05-06
CUST00977,Agnieszka,Zieliński,agnieszka.zieliński976@gmail.com,48885760024,,unknown,12-09-2018
CUST00978,Piotr,Nowak,piotr.nowak977@example.com,,Kraków,unknown,2023-04-17
CUST00979,Magdalena,Wójcik,magdalena.wójcik978@wp.pl,NULL,Kraków,26,
CUST00980,Piotr,Nowak,piotr.nowak979@example.com,48753581803,Kraków,unknown,2022-04-06
CUST00981,Piotr,Mazur,piotr.mazur980@onet.pl,,Kraków,37,NULL
CUST00982,Magdalena,Kaczmarek,magdalena.kaczmarek981@example.com,48763241364,Warszawa,51,23-11-2022
CUST00983,Anna,Wójcik,anna.wójcik982@gmail.com,NULL,Warszawa,22,
CUST00984,Jan,Kaczmarek,jan.kaczmarek983@example.com,,Łódź,,NULL
CUST00985,Jan,Kowalski,jan.kowalski984@onet.pl,48846194077,Kraków,,12-06-2015
CUST00986,Magdalena,Zieliński,magdalena.zieliński985@gmail.com,48813506464,Kraków,unknown,NULL
CUST00987,Jan,Zieliński,jan.zieliński986@example.com,NULL,Łódź,NULL,2018-06-22
CUST00988,Agnieszka,Kowalski,agnieszka.kowalski987@gmail.com,48551052089,,NULL,NULL
CUST00989,Jan,Mazur,jan.mazur988@gmail.com,,Poznań,,21-10-2022
CUST00990,Tomasz,Kaczmarek,tomasz.kaczmarek989@gmail.com,NULL,Warszawa,NULL,18-01-2020
CUST00991,Jan,Wiśniewski,jan.wiśniewski990@example.com,48571552044,Gdańsk,22,NULL
CUST00992,Agnieszka,Mazur,agnieszka.mazur991@gmail.com,48898843245,Warszawa,,
CUST00993,Tomasz,Kaczmarek,tomasz.kaczmarek992@onet.pl,,,NULL,02-07-2021
CUST00994,Katarzyna,Kowalski,katarzyna.kowalski993@gmail.com,NULL,Łódź,unknown,21-07-2021
CUST00995,Katarzyna,Zieliński,katarzyna.zieliński994@gmail.com,,NULL,unknown,
CUST00996,Piotr,Wiśniewski,piotr.wiśniewski995@onet.pl,,Kraków,29,
CUST00997,Piotr,Mazur,piotr.mazur996@onet.pl,NULL,Gdańsk,30,2024-04-09
CUST00998,Piotr,Nowak,piotr.nowak997@example.com,,,unknown,2017-06-15
CUST00999,Tomasz,Kowalski,tomasz.kowalski998@onet.pl,48603955976,Poznań,28,13-11-2015
CUST01000,Katarzyna,Wójcik,katarzyna.wójcik999@wp.pl,,,34,2020-06-04
